,Order Date,Brand,Sneaker Name,Sale Price,Retail Price,Release Date,Shoe Size,Buyer Region,Profit,Time to sale ,Months to sale 
54805,2018-10-15,Off-White,Nike-Blazer-Mid-Off-White-All-Hallows-Eve,637.0,130,2018-10-03,9.5,California,507.0,12 days,0
54806,2018-10-15,Off-White,Nike-Blazer-Mid-Off-White-All-Hallows-Eve,599.0,130,2018-10-03,12.0,New York,469.0,12 days,0
54807,2018-10-15,Off-White,Nike-Blazer-Mid-Off-White-All-Hallows-Eve,630.0,130,2018-10-03,9.0,California,500.0,12 days,0
54808,2018-10-15,Off-White,Nike-Blazer-Mid-Off-White-All-Hallows-Eve,599.0,130,2018-10-03,11.0,Pennsylvania,469.0,12 days,0
54809,2018-10-15,Off-White,Nike-Blazer-Mid-Off-White-All-Hallows-Eve,601.0,130,2018-10-03,8.0,Oregon,471.0,12 days,0
54810,2018-10-15,Off-White,Nike-Blazer-Mid-Off-White-All-Hallows-Eve,600.0,130,2018-10-03,10.0,New York,470.0,12 days,0
54811,2018-10-15,Off-White,Nike-Blazer-Mid-Off-White-All-Hallows-Eve,632.0,130,2018-10-03,5.0,California,502.0,12 days,0
54812,2018-10-15,Off-White,Nike-Blazer-Mid-Off-White-All-Hallows-Eve,579.0,130,2018-10-03,11.0,New York,449.0,12 days,0
54813,2018-10-15,Off-White,Nike-Blazer-Mid-Off-White-All-Hallows-Eve,605.0,130,2018-10-03,10.5,New Jersey,475.0,12 days,0
54814,2018-10-15,Off-White,Nike-Blazer-Mid-Off-White-All-Hallows-Eve,600.0,130,2018-10-03,10.5,Maryland,470.0,12 days,0
54815,2018-10-15,Off-White,Nike-Blazer-Mid-Off-White-All-Hallows-Eve,591.0,130,2018-10-03,10.0,Florida,461.0,12 days,0
54816,2018-10-15,Off-White,Nike-Blazer-Mid-Off-White-All-Hallows-Eve,625.0,130,2018-10-03,5.0,Oregon,495.0,12 days,0
54817,2018-10-15,Off-White,Nike-Blazer-Mid-Off-White-All-Hallows-Eve,589.0,130,2018-10-03,10.0,Washington,459.0,12 days,0
54818,2018-10-15,Off-White,Nike-Blazer-Mid-Off-White-All-Hallows-Eve,580.0,130,2018-10-03,10.5,California,450.0,12 days,0
54819,2018-10-15,Off-White,Nike-Blazer-Mid-Off-White-All-Hallows-Eve,585.0,130,2018-10-03,10.0,Massachusetts,455.0,12 days,0
54820,2018-10-15,Off-White,Nike-Blazer-Mid-Off-White-All-Hallows-Eve,580.0,130,2018-10-03,11.5,California,450.0,12 days,0
54821,2018-10-15,Off-White,Nike-Blazer-Mid-Off-White-All-Hallows-Eve,595.0,130,2018-10-03,12.0,Pennsylvania,465.0,12 days,0
54822,2018-10-15,Off-White,Nike-Blazer-Mid-Off-White-All-Hallows-Eve,620.0,130,2018-10-03,9.5,Minnesota,490.0,12 days,0
54823,2018-10-15,Off-White,Nike-Blazer-Mid-Off-White-All-Hallows-Eve,635.0,130,2018-10-03,9.5,Massachusetts,505.0,12 days,0
54824,2018-10-15,Off-White,Nike-Blazer-Mid-Off-White-All-Hallows-Eve,587.0,130,2018-10-03,10.5,Arizona,457.0,12 days,0
54825,2018-10-15,Off-White,Nike-Blazer-Mid-Off-White-All-Hallows-Eve,616.0,130,2018-10-03,4.5,Oregon,486.0,12 days,0
54826,2018-10-15,Off-White,Nike-Blazer-Mid-Off-White-All-Hallows-Eve,643.0,130,2018-10-03,8.5,Oregon,513.0,12 days,0
54827,2018-10-15,Off-White,Nike-Blazer-Mid-Off-White-All-Hallows-Eve,616.0,130,2018-10-03,9.0,California,486.0,12 days,0
54828,2018-10-15,Off-White,Nike-Blazer-Mid-Off-White-All-Hallows-Eve,610.0,130,2018-10-03,9.0,Oregon,480.0,12 days,0
54829,2018-10-15,Off-White,Nike-Blazer-Mid-Off-White-Grim-Reaper,520.0,130,2018-10-03,8.5,California,390.0,12 days,0
54830,2018-10-15,Off-White,Nike-Blazer-Mid-Off-White-Grim-Reaper,505.0,130,2018-10-03,11.0,Washington,375.0,12 days,0
54831,2018-10-15,Off-White,Nike-Blazer-Mid-Off-White-Grim-Reaper,450.0,130,2018-10-03,6.0,New York,320.0,12 days,0
54832,2018-10-15,Off-White,Nike-Blazer-Mid-Off-White-Grim-Reaper,500.0,130,2018-10-03,13.0,New York,370.0,12 days,0
54833,2018-10-15,Off-White,Nike-Blazer-Mid-Off-White-Grim-Reaper,545.0,130,2018-10-03,9.0,Minnesota,415.0,12 days,0
54834,2018-10-15,Off-White,Nike-Blazer-Mid-Off-White-Grim-Reaper,528.0,130,2018-10-03,13.0,Connecticut,398.0,12 days,0
54835,2018-10-15,Off-White,Nike-Blazer-Mid-Off-White-Grim-Reaper,510.0,130,2018-10-03,11.0,Massachusetts,380.0,12 days,0
54836,2018-10-15,Off-White,Nike-Blazer-Mid-Off-White-Grim-Reaper,450.0,130,2018-10-03,6.0,New York,320.0,12 days,0
54837,2018-10-15,Off-White,Nike-Blazer-Mid-Off-White-Grim-Reaper,530.0,130,2018-10-03,12.0,New York,400.0,12 days,0
54838,2018-10-15,Off-White,Nike-Blazer-Mid-Off-White-Grim-Reaper,545.0,130,2018-10-03,12.0,New York,415.0,12 days,0
54839,2018-10-15,Off-White,Nike-Blazer-Mid-Off-White-Grim-Reaper,560.0,130,2018-10-03,9.0,South Carolina,430.0,12 days,0
54840,2018-10-15,Off-White,Nike-Blazer-Mid-Off-White-Grim-Reaper,550.0,130,2018-10-03,9.5,California,420.0,12 days,0
54841,2018-10-15,Off-White,Nike-Blazer-Mid-Off-White-Grim-Reaper,564.0,130,2018-10-03,9.0,California,434.0,12 days,0
54842,2018-10-15,Off-White,Nike-Blazer-Mid-Off-White-Grim-Reaper,510.0,130,2018-10-03,11.0,California,380.0,12 days,0
54843,2018-10-15,Off-White,Nike-Blazer-Mid-Off-White-Grim-Reaper,530.0,130,2018-10-03,10.0,Arizona,400.0,12 days,0
54844,2018-10-15,Off-White,Nike-Blazer-Mid-Off-White-Grim-Reaper,461.0,130,2018-10-03,6.0,Pennsylvania,331.0,12 days,0
54845,2018-10-15,Off-White,Nike-Blazer-Mid-Off-White-Grim-Reaper,509.0,130,2018-10-03,10.5,Kentucky,379.0,12 days,0
54846,2018-10-15,Off-White,Nike-Blazer-Mid-Off-White-Grim-Reaper,500.0,130,2018-10-03,4.5,Rhode Island,370.0,12 days,0
54847,2018-10-15,Off-White,Nike-Blazer-Mid-Off-White-Grim-Reaper,488.0,130,2018-10-03,13.0,California,358.0,12 days,0
54848,2018-10-15,Off-White,Nike-Blazer-Mid-Off-White-Grim-Reaper,527.0,130,2018-10-03,10.5,New Jersey,397.0,12 days,0
54849,2018-10-15,Off-White,Nike-Blazer-Mid-Off-White-Grim-Reaper,525.0,130,2018-10-03,11.0,New York,395.0,12 days,0
54850,2018-10-15,Off-White,Nike-Blazer-Mid-Off-White-Grim-Reaper,513.0,130,2018-10-03,11.0,California,383.0,12 days,0
54851,2018-10-15,Off-White,Nike-Blazer-Mid-Off-White-Grim-Reaper,520.0,130,2018-10-03,11.0,Wisconsin,390.0,12 days,0
54852,2018-10-15,Off-White,Nike-Blazer-Mid-Off-White-Grim-Reaper,496.0,130,2018-10-03,11.5,Illinois,366.0,12 days,0
54853,2018-10-15,Off-White,Nike-React-Hyperdunk-2017-Flyknit-Off-White,660.0,200,2017-11-01,8.0,Ohio,460.0,348 days,11
54854,2018-10-15,Off-White,Nike-Zoom-Fly-Mercurial-Off-White-Black,377.0,200,2018-06-14,12.0,Wisconsin,177.0,123 days,4
54855,2018-10-15,Off-White,Nike-Zoom-Fly-Mercurial-Off-White-Total-Orange,274.0,200,2018-06-14,9.0,Wisconsin,74.0,123 days,4
54966,2018-10-16,Off-White,Air-Jordan-1-Retro-High-Off-White-Chicago,1913.0,190,2017-09-09,12.0,Florida,1723.0,402 days,13
54967,2018-10-16,Off-White,Air-Jordan-1-Retro-High-Off-White-Chicago,2450.0,190,2017-09-09,10.0,New York,2260.0,402 days,13
54968,2018-10-16,Off-White,Air-Jordan-1-Retro-High-Off-White-University-Blue,910.0,190,2018-06-23,10.0,Iowa,720.0,115 days,3
54969,2018-10-16,Off-White,Air-Jordan-1-Retro-High-Off-White-University-Blue,789.0,190,2018-06-23,11.0,California,599.0,115 days,3
54970,2018-10-16,Off-White,Air-Jordan-1-Retro-High-Off-White-University-Blue,650.0,190,2018-06-23,14.0,California,460.0,115 days,3
54971,2018-10-16,Off-White,Air-Jordan-1-Retro-High-Off-White-University-Blue,799.0,190,2018-06-23,10.5,Arizona,609.0,115 days,3
54972,2018-10-16,Off-White,Air-Jordan-1-Retro-High-Off-White-White,2250.0,190,2018-03-03,9.0,Virginia,2060.0,227 days,7
54973,2018-10-16,Off-White,Nike-Air-Max-90-Off-White,920.0,160,2017-09-09,10.0,Tennessee,760.0,402 days,13
54974,2018-10-16,Off-White,Nike-Air-Max-97-Off-White-Elemental-Rose-Queen,730.0,190,2018-08-25,11.0,New Jersey,540.0,52 days,1
54975,2018-10-16,Off-White,Nike-Air-Presto-Off-White,1151.0,160,2017-09-09,13.0,California,991.0,402 days,13
54976,2018-10-16,Off-White,Nike-Air-Presto-Off-White-Black-2018,596.0,160,2018-07-27,7.0,California,436.0,81 days,2
54977,2018-10-16,Off-White,Nike-Air-Presto-Off-White-Black-2018,799.0,160,2018-07-27,10.0,North Carolina,639.0,81 days,2
54978,2018-10-16,Off-White,Nike-Air-Presto-Off-White-Black-2018,705.0,160,2018-07-27,12.0,New York,545.0,81 days,2
54979,2018-10-16,Off-White,Nike-Air-Presto-Off-White-Black-2018,719.0,160,2018-07-27,12.0,Vermont,559.0,81 days,2
54980,2018-10-16,Off-White,Nike-Air-Presto-Off-White-Black-2018,799.0,160,2018-07-27,10.0,New York,639.0,81 days,2
54981,2018-10-16,Off-White,Nike-Air-Presto-Off-White-White-2018,550.0,160,2018-08-03,12.0,California,390.0,74 days,2
54982,2018-10-16,Off-White,Nike-Air-Presto-Off-White-White-2018,600.0,160,2018-08-03,9.0,California,440.0,74 days,2
54983,2018-10-16,Off-White,Nike-Air-Presto-Off-White-White-2018,597.0,160,2018-08-03,11.0,California,437.0,74 days,2
54984,2018-10-16,Off-White,Nike-Air-Presto-Off-White-White-2018,593.0,160,2018-08-03,11.0,Michigan,433.0,74 days,2
54985,2018-10-16,Off-White,Nike-Air-VaporMax-Off-White-2018,615.0,250,2018-04-14,8.0,California,365.0,185 days,6
54986,2018-10-16,Off-White,Nike-Air-VaporMax-Off-White-2018,811.0,250,2018-04-14,5.5,Texas,561.0,185 days,6
54987,2018-10-16,Off-White,Nike-Air-VaporMax-Off-White-2018,606.0,250,2018-04-14,11.0,Mississippi,356.0,185 days,6
54988,2018-10-16,Off-White,Nike-Blazer-Mid-Off-White,1298.0,130,2017-09-09,12.0,Illinois,1168.0,402 days,13
54989,2018-10-16,Off-White,Nike-Blazer-Mid-Off-White-All-Hallows-Eve,592.0,130,2018-10-03,10.5,New York,462.0,13 days,0
54990,2018-10-16,Off-White,Nike-Blazer-Mid-Off-White-All-Hallows-Eve,630.0,130,2018-10-03,9.5,New York,500.0,13 days,0
54991,2018-10-16,Off-White,Nike-Blazer-Mid-Off-White-All-Hallows-Eve,598.0,130,2018-10-03,12.0,New Jersey,468.0,13 days,0
54992,2018-10-16,Off-White,Nike-Blazer-Mid-Off-White-All-Hallows-Eve,595.0,130,2018-10-03,12.0,Vermont,465.0,13 days,0
54993,2018-10-16,Off-White,Nike-Blazer-Mid-Off-White-All-Hallows-Eve,610.0,130,2018-10-03,9.5,Oregon,480.0,13 days,0
54994,2018-10-16,Off-White,Nike-Blazer-Mid-Off-White-All-Hallows-Eve,592.0,130,2018-10-03,8.0,California,462.0,13 days,0
54995,2018-10-16,Off-White,Nike-Blazer-Mid-Off-White-All-Hallows-Eve,579.0,130,2018-10-03,7.0,New York,449.0,13 days,0
54996,2018-10-16,Off-White,Nike-Blazer-Mid-Off-White-All-Hallows-Eve,605.0,130,2018-10-03,8.0,Arizona,475.0,13 days,0
54997,2018-10-16,Off-White,Nike-Blazer-Mid-Off-White-All-Hallows-Eve,620.0,130,2018-10-03,4.5,Oregon,490.0,13 days,0
54998,2018-10-16,Off-White,Nike-Blazer-Mid-Off-White-All-Hallows-Eve,581.0,130,2018-10-03,10.5,Arizona,451.0,13 days,0
54999,2018-10-16,Off-White,Nike-Blazer-Mid-Off-White-All-Hallows-Eve,619.0,130,2018-10-03,4.0,Washington,489.0,13 days,0
55000,2018-10-16,Off-White,Nike-Blazer-Mid-Off-White-All-Hallows-Eve,594.0,130,2018-10-03,11.0,Pennsylvania,464.0,13 days,0
55001,2018-10-16,Off-White,Nike-Blazer-Mid-Off-White-All-Hallows-Eve,626.0,130,2018-10-03,8.5,New York,496.0,13 days,0
55002,2018-10-16,Off-White,Nike-Blazer-Mid-Off-White-All-Hallows-Eve,610.0,130,2018-10-03,9.0,New Jersey,480.0,13 days,0
55003,2018-10-16,Off-White,Nike-Blazer-Mid-Off-White-All-Hallows-Eve,570.0,130,2018-10-03,7.0,New Jersey,440.0,13 days,0
55004,2018-10-16,Off-White,Nike-Blazer-Mid-Off-White-All-Hallows-Eve,640.0,130,2018-10-03,9.5,New York,510.0,13 days,0
55005,2018-10-16,Off-White,Nike-Blazer-Mid-Off-White-All-Hallows-Eve,640.0,130,2018-10-03,9.5,California,510.0,13 days,0
55006,2018-10-16,Off-White,Nike-Blazer-Mid-Off-White-All-Hallows-Eve,560.0,130,2018-10-03,13.0,California,430.0,13 days,0
55007,2018-10-16,Off-White,Nike-Blazer-Mid-Off-White-All-Hallows-Eve,610.0,130,2018-10-03,9.0,Oregon,480.0,13 days,0
55008,2018-10-16,Off-White,Nike-Blazer-Mid-Off-White-All-Hallows-Eve,572.0,130,2018-10-03,13.0,New Mexico,442.0,13 days,0
55009,2018-10-16,Off-White,Nike-Blazer-Mid-Off-White-All-Hallows-Eve,595.0,130,2018-10-03,11.0,Michigan,465.0,13 days,0
55010,2018-10-16,Off-White,Nike-Blazer-Mid-Off-White-All-Hallows-Eve,600.0,130,2018-10-03,8.0,Oregon,470.0,13 days,0
55011,2018-10-16,Off-White,Nike-Blazer-Mid-Off-White-Grim-Reaper,485.0,130,2018-10-03,4.5,Massachusetts,355.0,13 days,0
55012,2018-10-16,Off-White,Nike-Blazer-Mid-Off-White-Grim-Reaper,560.0,130,2018-10-03,9.5,California,430.0,13 days,0
55013,2018-10-16,Off-White,Nike-Blazer-Mid-Off-White-Grim-Reaper,550.0,130,2018-10-03,12.0,California,420.0,13 days,0
55014,2018-10-16,Off-White,Nike-Blazer-Mid-Off-White-Grim-Reaper,518.0,130,2018-10-03,10.0,California,388.0,13 days,0
55015,2018-10-16,Off-White,Nike-Blazer-Mid-Off-White-Grim-Reaper,520.0,130,2018-10-03,10.5,New Jersey,390.0,13 days,0
55016,2018-10-16,Off-White,Nike-Blazer-Mid-Off-White-Grim-Reaper,549.0,130,2018-10-03,8.0,Washington,419.0,13 days,0
55017,2018-10-16,Off-White,Nike-Blazer-Mid-Off-White-Grim-Reaper,509.0,130,2018-10-03,13.0,California,379.0,13 days,0
55018,2018-10-16,Off-White,Nike-Blazer-Mid-Off-White-Grim-Reaper,490.0,130,2018-10-03,7.5,Pennsylvania,360.0,13 days,0
55019,2018-10-16,Off-White,Nike-Blazer-Mid-Off-White-Grim-Reaper,531.0,130,2018-10-03,9.0,California,401.0,13 days,0
55020,2018-10-16,Off-White,Nike-Blazer-Mid-Off-White-Grim-Reaper,545.0,130,2018-10-03,9.5,Minnesota,415.0,13 days,0
55021,2018-10-16,Off-White,Nike-Blazer-Mid-Off-White-Grim-Reaper,541.0,130,2018-10-03,9.0,Oregon,411.0,13 days,0
55022,2018-10-16,Off-White,Nike-Blazer-Mid-Off-White-Grim-Reaper,537.0,130,2018-10-03,8.5,California,407.0,13 days,0
55023,2018-10-16,Off-White,Nike-Blazer-Mid-Off-White-Grim-Reaper,510.0,130,2018-10-03,10.5,Missouri,380.0,13 days,0
55024,2018-10-16,Off-White,Nike-Blazer-Mid-Off-White-Grim-Reaper,491.0,130,2018-10-03,7.0,New York,361.0,13 days,0
55025,2018-10-16,Off-White,Nike-Blazer-Mid-Off-White-Wolf-Grey,1000.0,130,2018-08-25,11.0,New York,870.0,52 days,1
55026,2018-10-16,Off-White,Nike-Zoom-Fly-Mercurial-Off-White-Black,340.0,200,2018-06-14,9.0,Iowa,140.0,124 days,4
55027,2018-10-16,Off-White,Nike-Zoom-Fly-Mercurial-Off-White-Total-Orange,272.0,200,2018-06-14,10.5,New Jersey,72.0,124 days,4
55028,2018-10-16,Off-White,Nike-Zoom-Fly-Mercurial-Off-White-Total-Orange,301.0,200,2018-06-14,12.0,North Carolina,101.0,124 days,4
55143,2018-10-17,Off-White,Air-Jordan-1-Retro-High-Off-White-University-Blue,845.0,190,2018-06-23,6.0,New York,655.0,116 days,3
55144,2018-10-17,Off-White,Air-Jordan-1-Retro-High-Off-White-University-Blue,800.0,190,2018-06-23,10.5,Oregon,610.0,116 days,3
55145,2018-10-17,Off-White,Air-Jordan-1-Retro-High-Off-White-University-Blue,1080.0,190,2018-06-23,8.0,Texas,890.0,116 days,3
55146,2018-10-17,Off-White,Air-Jordan-1-Retro-High-Off-White-University-Blue,987.0,190,2018-06-23,9.5,Oregon,797.0,116 days,3
55147,2018-10-17,Off-White,Nike-Air-Max-97-Off-White-Black,1230.0,190,2018-10-18,9.5,New Jersey,1040.0,-1 days,0
55148,2018-10-17,Off-White,Nike-Air-Max-97-Off-White-Elemental-Rose-Queen,985.0,190,2018-08-25,9.0,California,795.0,53 days,1
55149,2018-10-17,Off-White,Nike-Air-Max-97-Off-White-Menta,999.0,190,2018-10-18,9.5,Massachusetts,809.0,-1 days,0
55150,2018-10-17,Off-White,Nike-Air-Presto-Off-White-Black-2018,760.0,160,2018-07-27,11.0,Missouri,600.0,82 days,2
55151,2018-10-17,Off-White,Nike-Air-Presto-Off-White-Black-2018,765.0,160,2018-07-27,9.0,Florida,605.0,82 days,2
55152,2018-10-17,Off-White,Nike-Air-Presto-Off-White-Black-2018,757.0,160,2018-07-27,9.0,California,597.0,82 days,2
55153,2018-10-17,Off-White,Nike-Air-Presto-Off-White-Black-2018,690.0,160,2018-07-27,11.0,California,530.0,82 days,2
55154,2018-10-17,Off-White,Nike-Air-Presto-Off-White-Black-2018,600.0,160,2018-07-27,6.0,California,440.0,82 days,2
55155,2018-10-17,Off-White,Nike-Air-Presto-Off-White-Black-2018,626.0,160,2018-07-27,5.0,North Carolina,466.0,82 days,2
55156,2018-10-17,Off-White,Nike-Air-Presto-Off-White-White-2018,560.0,160,2018-08-03,11.0,Connecticut,400.0,75 days,2
55157,2018-10-17,Off-White,Nike-Air-Presto-Off-White-White-2018,556.0,160,2018-08-03,11.0,New Jersey,396.0,75 days,2
55158,2018-10-17,Off-White,Nike-Air-Presto-Off-White-White-2018,525.0,160,2018-08-03,6.0,California,365.0,75 days,2
55159,2018-10-17,Off-White,Nike-Air-Presto-Off-White-White-2018,623.0,160,2018-08-03,9.0,Virginia,463.0,75 days,2
55160,2018-10-17,Off-White,Nike-Air-Presto-Off-White-White-2018,525.0,160,2018-08-03,13.0,Florida,365.0,75 days,2
55161,2018-10-17,Off-White,Nike-Air-Presto-Off-White-White-2018,587.0,160,2018-08-03,10.0,New York,427.0,75 days,2
55162,2018-10-17,Off-White,Nike-Air-Presto-Off-White-White-2018,600.0,160,2018-08-03,9.0,Florida,440.0,75 days,2
55163,2018-10-17,Off-White,Nike-Air-VaporMax-Off-White-2018,612.0,250,2018-04-14,9.0,California,362.0,186 days,6
55164,2018-10-17,Off-White,Nike-Air-VaporMax-Off-White-2018,576.0,250,2018-04-14,8.0,New Jersey,326.0,186 days,6
55165,2018-10-17,Off-White,Nike-Air-VaporMax-Off-White-Black,700.0,250,2018-03-30,10.0,Georgia,450.0,201 days,6
55166,2018-10-17,Off-White,Nike-Blazer-Mid-Off-White,1200.0,130,2017-09-09,10.0,New York,1070.0,403 days,13
55167,2018-10-17,Off-White,Nike-Blazer-Mid-Off-White-All-Hallows-Eve,609.0,130,2018-10-03,8.0,California,479.0,14 days,0
55168,2018-10-17,Off-White,Nike-Blazer-Mid-Off-White-All-Hallows-Eve,590.0,130,2018-10-03,11.0,Minnesota,460.0,14 days,0
55169,2018-10-17,Off-White,Nike-Blazer-Mid-Off-White-All-Hallows-Eve,588.0,130,2018-10-03,4.5,Oregon,458.0,14 days,0
55170,2018-10-17,Off-White,Nike-Blazer-Mid-Off-White-All-Hallows-Eve,605.0,130,2018-10-03,9.5,Maryland,475.0,14 days,0
55171,2018-10-17,Off-White,Nike-Blazer-Mid-Off-White-All-Hallows-Eve,565.0,130,2018-10-03,13.0,Florida,435.0,14 days,0
55172,2018-10-17,Off-White,Nike-Blazer-Mid-Off-White-All-Hallows-Eve,628.0,130,2018-10-03,9.0,Georgia,498.0,14 days,0
55173,2018-10-17,Off-White,Nike-Blazer-Mid-Off-White-All-Hallows-Eve,580.0,130,2018-10-03,10.5,Missouri,450.0,14 days,0
55174,2018-10-17,Off-White,Nike-Blazer-Mid-Off-White-All-Hallows-Eve,590.0,130,2018-10-03,10.0,Arizona,460.0,14 days,0
55175,2018-10-17,Off-White,Nike-Blazer-Mid-Off-White-All-Hallows-Eve,635.0,130,2018-10-03,9.0,New York,505.0,14 days,0
55176,2018-10-17,Off-White,Nike-Blazer-Mid-Off-White-All-Hallows-Eve,650.0,130,2018-10-03,5.0,Indiana,520.0,14 days,0
55177,2018-10-17,Off-White,Nike-Blazer-Mid-Off-White-All-Hallows-Eve,522.0,130,2018-10-03,6.5,New York,392.0,14 days,0
55178,2018-10-17,Off-White,Nike-Blazer-Mid-Off-White-All-Hallows-Eve,604.0,130,2018-10-03,10.0,Pennsylvania,474.0,14 days,0
55179,2018-10-17,Off-White,Nike-Blazer-Mid-Off-White-All-Hallows-Eve,546.0,130,2018-10-03,13.0,Michigan,416.0,14 days,0
55180,2018-10-17,Off-White,Nike-Blazer-Mid-Off-White-All-Hallows-Eve,530.0,130,2018-10-03,6.5,Ohio,400.0,14 days,0
55181,2018-10-17,Off-White,Nike-Blazer-Mid-Off-White-All-Hallows-Eve,590.0,130,2018-10-03,11.0,New Jersey,460.0,14 days,0
55182,2018-10-17,Off-White,Nike-Blazer-Mid-Off-White-All-Hallows-Eve,605.0,130,2018-10-03,8.0,Texas,475.0,14 days,0
55183,2018-10-17,Off-White,Nike-Blazer-Mid-Off-White-All-Hallows-Eve,605.0,130,2018-10-03,9.5,New York,475.0,14 days,0
55184,2018-10-17,Off-White,Nike-Blazer-Mid-Off-White-All-Hallows-Eve,700.0,130,2018-10-03,5.5,New Jersey,570.0,14 days,0
55185,2018-10-17,Off-White,Nike-Blazer-Mid-Off-White-Grim-Reaper,517.0,130,2018-10-03,10.0,New York,387.0,14 days,0
55186,2018-10-17,Off-White,Nike-Blazer-Mid-Off-White-Grim-Reaper,475.0,130,2018-10-03,7.0,California,345.0,14 days,0
55187,2018-10-17,Off-White,Nike-Blazer-Mid-Off-White-Grim-Reaper,455.0,130,2018-10-03,6.5,California,325.0,14 days,0
55188,2018-10-17,Off-White,Nike-Blazer-Mid-Off-White-Grim-Reaper,512.0,130,2018-10-03,12.0,California,382.0,14 days,0
55189,2018-10-17,Off-White,Nike-Blazer-Mid-Off-White-Grim-Reaper,495.0,130,2018-10-03,7.5,Ohio,365.0,14 days,0
55190,2018-10-17,Off-White,Nike-Blazer-Mid-Off-White-Grim-Reaper,519.0,130,2018-10-03,13.0,Michigan,389.0,14 days,0
55191,2018-10-17,Off-White,Nike-Blazer-Mid-Off-White-Grim-Reaper,505.0,130,2018-10-03,13.0,Colorado,375.0,14 days,0
55192,2018-10-17,Off-White,Nike-Blazer-Mid-Off-White-Grim-Reaper,520.0,130,2018-10-03,11.0,Missouri,390.0,14 days,0
55193,2018-10-17,Off-White,Nike-Blazer-Mid-Off-White-Grim-Reaper,515.0,130,2018-10-03,13.0,Michigan,385.0,14 days,0
55194,2018-10-17,Off-White,Nike-Blazer-Mid-Off-White-Grim-Reaper,543.0,130,2018-10-03,10.0,Florida,413.0,14 days,0
55195,2018-10-17,Off-White,Nike-Blazer-Mid-Off-White-Grim-Reaper,455.0,130,2018-10-03,6.5,New York,325.0,14 days,0
55196,2018-10-17,Off-White,Nike-Blazer-Mid-Off-White-Grim-Reaper,524.0,130,2018-10-03,9.0,California,394.0,14 days,0
55197,2018-10-17,Off-White,Nike-Blazer-Mid-Off-White-Grim-Reaper,495.0,130,2018-10-03,11.5,Florida,365.0,14 days,0
55198,2018-10-17,Off-White,Nike-Blazer-Mid-Off-White-Grim-Reaper,480.0,130,2018-10-03,14.0,California,350.0,14 days,0
55199,2018-10-17,Off-White,Nike-Blazer-Mid-Off-White-Grim-Reaper,535.0,130,2018-10-03,8.5,California,405.0,14 days,0
55200,2018-10-17,Off-White,Nike-Blazer-Mid-Off-White-Grim-Reaper,531.0,130,2018-10-03,10.0,Massachusetts,401.0,14 days,0
55201,2018-10-17,Off-White,Nike-Blazer-Mid-Off-White-Grim-Reaper,555.0,130,2018-10-03,9.5,Texas,425.0,14 days,0
55297,2018-10-18,Off-White,Air-Jordan-1-Retro-High-Off-White-University-Blue,785.0,190,2018-06-23,11.0,Maryland,595.0,117 days,3
55298,2018-10-18,Off-White,Air-Jordan-1-Retro-High-Off-White-University-Blue,790.0,190,2018-06-23,10.5,Virginia,600.0,117 days,3
55299,2018-10-18,Off-White,Air-Jordan-1-Retro-High-Off-White-University-Blue,720.0,190,2018-06-23,12.0,California,530.0,117 days,3
55300,2018-10-18,Off-White,Air-Jordan-1-Retro-High-Off-White-University-Blue,705.0,190,2018-06-23,13.0,Pennsylvania,515.0,117 days,3
55301,2018-10-18,Off-White,Air-Jordan-1-Retro-High-Off-White-White,2081.0,190,2018-03-03,10.0,Oregon,1891.0,229 days,7
55302,2018-10-18,Off-White,Nike-Air-Force-1-Low-Off-White,1400.0,170,2017-11-01,9.5,Oregon,1230.0,351 days,11
55303,2018-10-18,Off-White,Nike-Air-Max-90-Off-White,919.0,160,2017-09-09,10.5,California,759.0,404 days,13
55304,2018-10-18,Off-White,Nike-Air-Max-97-Off-White-Black,750.0,190,2018-10-18,10.5,Indiana,560.0,0 days,0
55305,2018-10-18,Off-White,Nike-Air-Max-97-Off-White-Black,800.0,190,2018-10-18,10.5,New York,610.0,0 days,0
55306,2018-10-18,Off-White,Nike-Air-Max-97-Off-White-Black,750.0,190,2018-10-18,6.5,California,560.0,0 days,0
55307,2018-10-18,Off-White,Nike-Air-Max-97-Off-White-Black,750.0,190,2018-10-18,14.0,California,560.0,0 days,0
55308,2018-10-18,Off-White,Nike-Air-Max-97-Off-White-Black,787.0,190,2018-10-18,10.5,California,597.0,0 days,0
55309,2018-10-18,Off-White,Nike-Air-Max-97-Off-White-Black,920.0,190,2018-10-18,9.0,California,730.0,0 days,0
55310,2018-10-18,Off-White,Nike-Air-Max-97-Off-White-Black,825.0,190,2018-10-18,8.5,Florida,635.0,0 days,0
55311,2018-10-18,Off-White,Nike-Air-Max-97-Off-White-Black,770.0,190,2018-10-18,10.5,California,580.0,0 days,0
55312,2018-10-18,Off-White,Nike-Air-Max-97-Off-White-Black,790.0,190,2018-10-18,10.5,New York,600.0,0 days,0
55313,2018-10-18,Off-White,Nike-Air-Max-97-Off-White-Black,790.0,190,2018-10-18,8.5,Ohio,600.0,0 days,0
55314,2018-10-18,Off-White,Nike-Air-Max-97-Off-White-Elemental-Rose-Queen,996.0,190,2018-08-25,9.5,Oregon,806.0,54 days,1
55315,2018-10-18,Off-White,Nike-Air-Max-97-Off-White-Menta,898.0,190,2018-10-18,9.5,New York,708.0,0 days,0
